date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2014-07-09,6.18429,6.18870,6.14520,6.15114,6.18980,6.19207,6.15050,6.15609,6.15362,97715
2014-07-10,6.15114,6.17400,6.14312,6.16975,6.15610,6.18229,6.15005,6.17388,6.17181,121310
2014-07-11,6.16975,6.18280,6.15073,6.17337,6.17390,6.18581,6.15282,6.18417,6.17877,86696
2014-07-13,6.17348,6.17785,6.17050,6.17510,6.18410,6.18490,6.17721,6.18043,6.17776,3263
2014-07-14,6.17510,6.18517,6.16476,6.17941,6.18041,6.19063,6.16702,6.18335,6.18138,94857
2014-07-15,6.17938,6.22057,6.17367,6.20791,6.18335,6.22267,6.17845,6.21283,6.21037,154203
2014-07-16,6.20793,6.22697,6.19127,6.19436,6.21282,6.22967,6.19343,6.19935,6.19685,91494
2014-07-17,6.19437,6.21735,6.18779,6.21343,6.19935,6.22311,6.19025,6.21868,6.21605,127122
2014-07-18,6.21345,6.21645,6.16859,6.18424,6.21867,6.22157,6.17111,6.19504,6.18964,136771
2014-07-20,6.19025,6.19092,6.17634,6.18726,6.20105,6.20172,6.18341,6.19242,6.18984,3143
2014-07-21,6.18729,6.22166,6.17547,6.19593,6.19242,6.22364,6.18038,6.20179,6.19886,109492
2014-07-22,6.19593,6.20004,6.17756,6.18613,6.20181,6.20236,6.18003,6.19136,6.18875,141253
2014-07-23,6.18613,6.20087,6.17400,6.19671,6.19134,6.20800,6.17596,6.20145,6.19908,129600
2014-07-24,6.19676,6.22314,6.19117,6.19991,6.20145,6.22655,6.19620,6.20490,6.20241,146715
2014-07-25,6.19989,6.22756,6.19121,6.21926,6.20490,6.23061,6.19302,6.22781,6.22354,131985
2014-07-27,6.21740,6.21983,6.21502,6.21626,6.22553,6.22593,6.22100,6.22116,6.21871,2135
2014-07-28,6.21626,6.23139,6.20342,6.22643,6.22114,6.23796,6.20557,6.23151,6.22897,95741
2014-07-29,6.22638,6.25542,6.21970,6.24658,6.23157,6.25776,6.22437,6.25248,6.24953,121047
2014-07-30,6.24664,6.27890,6.24122,6.25290,6.25240,6.28062,6.24357,6.25832,6.25561,174624
2014-07-31,6.25292,6.29827,6.25163,6.28275,6.25831,6.30017,6.25605,6.28774,6.28524,159563
2014-08-01,6.28281,6.30280,6.25961,6.26010,6.28775,6.30562,6.26195,6.27090,6.26550,166401
2014-08-03,6.26292,6.26525,6.26248,6.26352,6.27372,6.27605,6.26827,6.26841,6.26596,2129
2014-08-04,6.26345,6.29141,6.25682,6.26104,6.26848,6.29330,6.26094,6.26625,6.26365,94730
