date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2005-03-08,1.22890,1.23000,1.21230,1.21260,1.22930,1.23040,1.21270,1.21300,1.21280,22266
2005-03-09,1.21270,1.21390,1.19990,1.20650,1.21310,1.21430,1.20030,1.20690,1.20670,25624
2005-03-10,1.20650,1.20660,1.19940,1.20280,1.20690,1.20700,1.19980,1.20320,1.20300,24467
2005-03-11,1.20280,1.21170,1.20190,1.20590,1.20320,1.21210,1.20230,1.20690,1.20640,21766
2005-03-13,1.20560,1.20580,1.20280,1.20330,1.20660,1.20680,1.20380,1.20430,1.20380,317
2005-03-14,1.20330,1.20970,1.20290,1.20760,1.20430,1.21010,1.20390,1.20800,1.20780,18332
2005-03-15,1.20760,1.20870,1.19790,1.20720,1.20800,1.20910,1.19830,1.20770,1.20745,19442
2005-03-16,1.20720,1.20780,1.19960,1.20340,1.20770,1.20830,1.20010,1.20390,1.20365,21147
2005-03-17,1.20350,1.20920,1.19770,1.20120,1.20400,1.20960,1.19810,1.20160,1.20140,20239
2005-03-18,1.20110,1.20760,1.19990,1.20220,1.20150,1.20800,1.20030,1.20320,1.20270,18319
2005-03-20,1.20200,1.20350,1.20160,1.20280,1.20300,1.20450,1.20260,1.20380,1.20330,402
2005-03-21,1.20270,1.21380,1.20200,1.21110,1.20370,1.21420,1.20280,1.21150,1.21130,21611
2005-03-22,1.21090,1.21260,1.19840,1.20920,1.21130,1.21300,1.19880,1.20970,1.20945,23319
2005-03-23,1.20940,1.21790,1.20740,1.21590,1.20990,1.21830,1.20790,1.21640,1.21615,24443
